28-09-2006,17:30:00,3579.95,3589.30,3560.75,3571.75,0,0,0.00,0.00
29-09-2006,17:30:00,3572.15,3599.80,3564.70,3588.40,0,0,0.00,0.00
03-10-2006,17:30:00,3588.95,3606.20,3561.70,3569.60,0,0,0.00,0.00
04-10-2006,17:30:00,3570.95,3580.05,3508.65,3515.35,0,0,0.00,0.00
05-10-2006,17:30:00,3515.60,3574.95,3515.60,3564.90,0,0,0.00,0.00
06-10-2006,17:30:00,3565.45,3583.75,3560.90,3569.70,0,0,0.00,0.00
09-10-2006,17:30:00,3570.05,3585.35,3540.45,3567.15,0,0,0.00,0.00
10-10-2006,17:30:00,3567.45,3597.20,3563.10,3571.05,0,0,0.00,0.00
11-10-2006,17:30:00,3581.55,3614.50,3544.25,3558.55,0,0,0.00,0.00
12-10-2006,17:30:00,3562.55,3626.80,3545.95,3621.05,0,0,0.00,0.00
13-10-2006,17:30:00,3621.65,3682.35,3621.65,3676.05,0,0,0.00,0.00
16-10-2006,17:30:00,3668.90,3729.70,3668.90,3723.95,0,0,0.00,0.00
17-10-2006,17:30:00,3726.40,3742.50,3691.35,3715.00,0,0,0.00,0.00
18-10-2006,17:30:00,3715.20,3727.00,3701.30,3710.65,0,0,0.00,0.00
19-10-2006,17:30:00,3711.10,3726.95,3655.05,3677.80,0,0,0.00,0.00
20-10-2006,17:30:00,3678.75,3714.25,3665.50,3676.85,0,0,0.00,0.00
21-10-2006,17:30:00,3680.85,3708.40,3662.85,3683.50,0,0,0.00,0.00
23-10-2006,17:30:00,3683.40,3690.85,3651.20,3657.30,0,0,0.00,0.00
26-10-2006,17:30:00,3656.20,3686.85,3651.20,3677.55,0,0,0.00,0.00
27-10-2006,17:30:00,3676.85,3747.35,3674.80,3739.35,0,0,0.00,0.00
30-10-2006,17:30:00,3739.35,3776.05,3719.45,3769.10,0,0,0.00,0.00
31-10-2006,17:30:00,3770.50,3782.85,3726.75,3744.10,0,0,0.00,0.00
01-11-2006,17:30:00,3744.10,3777.70,3737.00,3767.05,0,0,0.00,0.00
02-11-2006,17:30:00,3769.40,3805.50,3761.90,3791.20,0,0,0.00,0.00
03-11-2006,17:30:00,3793.05,3809.65,3771.00,3805.35,0,0,0.00,0.00
06-11-2006,17:30:00,3804.75,3822.40,3798.25,3809.25,0,0,0.00,0.00
07-11-2006,17:30:00,3812.15,3840.45,3789.40,3798.75,0,0,0.00,0.00
08-11-2006,17:30:00,3799.20,3809.95,3737.20,3777.30,0,0,0.00,0.00
09-11-2006,17:30:00,3777.80,3808.20,3769.80,3796.40,0,0,0.00,0.00
10-11-2006,17:30:00,3796.05,3842.40,3785.40,3834.75,0,0,0.00,0.00
13-11-2006,17:30:00,3834.80,3862.05,3834.00,3858.75,0,0,0.00,0.00
14-11-2006,17:30:00,3862.00,3883.00,3850.75,3865.90,0,0,0.00,0.00
15-11-2006,17:30:00,3865.95,3888.80,3838.25,3876.30,0,0,0.00,0.00
16-11-2006,17:30:00,3876.40,3900.40,3863.85,3876.85,0,0,0.00,0.00
17-11-2006,17:30:00,3877.00,3891.85,3835.70,3852.80,0,0,0.00,0.00
20-11-2006,17:30:00,3852.65,3866.95,3794.30,3856.15,0,0,0.00,0.00
21-11-2006,17:30:00,3859.50,3921.70,3856.75,3918.25,0,0,0.00,0.00
22-11-2006,17:30:00,3918.30,3960.00,3909.60,3954.75,0,0,0.00,0.00
23-11-2006,17:30:00,3955.30,3976.80,3933.70,3945.45,0,0,0.00,0.00
24-11-2006,17:30:00,3945.45,3965.80,3935.30,3950.85,0,0,0.00,0.00
27-11-2006,17:30:00,3974.95,3974.95,3948.85,3968.90,0,0,0.00,0.00
28-11-2006,17:30:00,3966.00,3966.00,3911.55,3921.75,0,0,0.00,0.00
29-11-2006,17:30:00,3922.50,3952.40,3920.00,3928.20,0,0,0.00,0.00
30-11-2006,17:30:00,3929.40,3973.00,3929.40,3954.50,0,0,0.00,0.00
01-12-2006,17:30:00,3955.70,4001.30,3953.95,3997.60,0,0,0.00,0.00
04-12-2006,17:30:00,4002.40,4015.25,3991.55,4001.00,0,0,0.00,0.00
05-12-2006,17:30:00,4001.25,4033.20,4001.25,4015.75,0,0,0.00,0.00
06-12-2006,17:30:00,4016.00,4036.20,3982.50,4015.95,0,0,0.00,0.00
07-12-2006,17:30:00,4015.00,4027.70,4001.40,4015.35,0,0,0.00,0.00
08-12-2006,17:30:00,4015.75,4046.85,3948.70,3962.00,0,0,0.00,0.00
11-12-2006,17:30:00,3961.90,3965.05,3798.30,3849.50,0,0,0.00,0.00
12-12-2006,17:30:00,3849.10,3861.25,3661.60,3716.90,0,0,0.00,0.00
13-12-2006,17:30:00,3716.75,3777.60,3657.65,3765.20,0,0,0.00,0.00
14-12-2006,17:30:00,3765.70,3855.05,3763.50,3843.05,0,0,0.00,0.00
15-12-2006,17:30:00,3849.60,3908.45,3845.45,3888.65,0,0,0.00,0.00
18-12-2006,17:30:00,3888.20,3934.00,3828.15,3928.75,0,0,0.00,0.00
19-12-2006,17:30:00,3928.85,3931.90,3783.45,3832.00,0,0,0.00,0.00
20-12-2006,17:30:00,3832.15,3886.10,3787.55,3815.55,0,0,0.00,0.00
21-12-2006,17:30:00,3814.75,3851.20,3768.80,3833.50,0,0,0.00,0.00
22-12-2006,17:30:00,3834.90,3880.15,3823.40,3871.15,0,0,0.00,0.00
26-12-2006,17:30:00,3871.30,3946.10,3870.45,3940.50,0,0,0.00,0.00
27-12-2006,17:30:00,3942.75,3986.75,3937.70,3974.25,0,0,0.00,0.00
28-12-2006,17:30:00,3974.20,3997.35,3961.95,3970.55,0,0,0.00,0.00
29-12-2006,17:30:00,3971.65,3991.60,3960.45,3966.40,0,0,0.00,0.00
02-01-2007,17:30:00,3966.25,4016.65,3964.95,4007.40,0,0,0.00,0.00
03-01-2007,17:30:00,4007.70,4029.80,3985.00,4024.05,0,0,0.00,0.00
04-01-2007,17:30:00,4027.30,4041.00,3979.80,3988.80,0,0,0.00,0.00
05-01-2007,17:30:00,3990.15,4011.45,3969.65,3983.40,0,0,0.00,0.00
08-01-2007,17:30:00,3983.30,3987.45,3913.00,3933.40,0,0,0.00,0.00
09-01-2007,17:30:00,3933.30,3963.75,3890.75,3911.40,0,0,0.00,0.00
10-01-2007,17:30:00,3910.95,3911.95,3841.70,3850.30,0,0,0.00,0.00
11-01-2007,17:30:00,3852.15,3953.10,3833.60,3942.25,0,0,0.00,0.00
12-01-2007,17:30:00,3944.55,4059.15,3944.55,4052.45,0,0,0.00,0.00
15-01-2007,17:30:00,4052.85,4099.65,4052.40,4078.40,0,0,0.00,0.00
16-01-2007,17:30:00,4090.70,4107.45,4067.90,4080.50,0,0,0.00,0.00
17-01-2007,17:30:00,4084.90,4096.75,4071.55,4076.45,0,0,0.00,0.00
18-01-2007,17:30:00,4075.20,4140.25,4075.20,4109.05,0,0,0.00,0.00
19-01-2007,17:30:00,4126.00,4137.15,4058.35,4090.15,0,0,0.00,0.00
22-01-2007,17:30:00,4089.60,4114.50,4069.95,4102.45,0,0,0.00,0.00
23-01-2007,17:30:00,4102.65,4105.10,4056.45,4066.10,0,0,0.00,0.00
24-01-2007,17:30:00,4066.60,4098.25,4065.75,4089.90,0,0,0.00,0.00
25-01-2007,17:30:00,4092.05,4157.95,4090.10,4147.70,0,0,0.00,0.00
29-01-2007,17:30:00,4148.40,4167.15,4115.75,4124.45,0,0,0.00,0.00
31-01-2007,17:30:00,4123.85,4137.85,4068.55,4082.70,0,0,0.00,0.00
01-02-2007,17:30:00,4083.40,4141.60,4081.10,4137.20,0,0,0.00,0.00
02-02-2007,17:30:00,4140.20,4198.70,4132.95,4183.50,0,0,0.00,0.00
05-02-2007,17:30:00,4193.15,4219.00,4170.00,4215.35,0,0,0.00,0.00
06-02-2007,17:30:00,4216.55,4228.15,4186.15,4195.90,0,0,0.00,0.00
07-02-2007,17:30:00,4198.20,4232.30,4192.85,4224.25,0,0,0.00,0.00
08-02-2007,17:30:00,4232.00,4245.30,4188.45,4223.40,0,0,0.00,0.00
09-02-2007,17:30:00,4223.50,4239.20,4171.80,4187.40,0,0,0.00,0.00
12-02-2007,17:30:00,4187.20,4187.20,4044.35,4058.30,0,0,0.00,0.00
13-02-2007,17:30:00,4069.10,4132.70,3998.30,4044.55,0,0,0.00,0.00
14-02-2007,17:30:00,4044.90,4057.35,3965.20,4047.10,0,0,0.00,0.00
15-02-2007,17:30:00,4046.80,4155.70,4046.80,4146.20,0,0,0.00,0.00
19-02-2007,17:30:00,4149.25,4177.70,4149.25,4164.55,0,0,0.00,0.00
20-02-2007,17:30:00,4164.85,4175.45,4099.55,4106.95,0,0,0.00,0.00
21-02-2007,17:30:00,4107.15,4132.80,4080.90,4096.20,0,0,0.00,0.00
22-02-2007,17:30:00,4096.65,4126.90,4023.15,4040.00,0,0,0.00,0.00
23-02-2007,17:30:00,4046.00,4065.45,3918.20,3938.95,0,0,0.00,0.00
26-02-2007,17:30:00,3939.10,3958.90,3856.70,3942.00,0,0,0.00,0.00
27-02-2007,17:30:00,3948.05,3958.00,3873.85,3893.90,0,0,0.00,0.00
28-02-2007,17:30:00,3893.40,3893.40,3674.85,3745.30,0,0,0.00,0.00
01-03-2007,17:30:00,3745.40,3818.75,3718.15,3811.20,0,0,0.00,0.00
02-03-2007,17:30:00,3811.65,3842.05,3711.05,3726.75,0,0,0.00,0.00
