0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
date,day,o_yday,h_yday,l_yday,c_yday,v_yday,o_tday,c_tday,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_1_p,lag_2_p,lag_3_p,lag_4_p,lag_5_p,lag_6_p,lag_7_p,lag_8_p,lag_9_p,lag_10_p,yhc,ylc,yoc_past,MACD,MACDsig,MACDhist,MACDhist_past,slowk,slowd,fastk,fastd,OBV,AD,Bband u,bband m,bband l,rsi1,willr1,cci1,roc1,mom1,sma1,wma1,ema_fast =1,tsf1,tema_fast =1,adx1,mfi1,atr1,disS1,disW1,ocrsi1,rsi2,willr2,cci2,roc2,mom2,sma2,wma2,ema_fast =2,tsf2,tema_fast =2,adx2,mfi2,atr2,disS2,disW2,ocrsi2,rsi3,willr3,cci3,roc3,mom3,sma3,wma3,ema_fast =3,tsf3,tema_fast =3,adx3,mfi3,atr3,disS3,disW3,ocrsi3,rsi4,willr4,cci4,roc4,mom4,sma4,wma4,ema_fast =4,tsf4,tema_fast =4,adx4,mfi4,atr4,disS4,disW4,ocrsi4,rsi71,will71,adx71,mfi71,atr71,ocrsi71,rsi72,will72,adx72,mfi72,atr72,ocrsi72,yoc_abs,yoc_qnt,yoc_sgn
2014-09-22,Monday,102.290001,102.349998,100.5,100.959999,70902400.0,101.800003,101.059998,4.80923904584423,5.098877647307025,-6.9163385197573675,5.02181928930703,4.978301752472691,5.374389362008603,7.8339713420218615,-3.496303122722594,-3.6331235517183553,-3.9066831503019013,-1.8215608302768236,-1.5978178815461077,1.5857001266511965,2.0953097902535207,-1.8064883783777463,-1.6972822167516586,-1.2478723629630897,1.7197044843935896,1.6271035729104,-1.557873535497904,0.013767819074562423,-0.004556250045129223,0.008320166484946257,0.8631573486677553,0.9567687710513288,-0.09361142238357356,-0.04058846274943906,64.38686607595336,61.37818617482094,0.0,51.06968083622544,2955244400.0,4108653674.954363,103.86389149703697,100.86100044999999,97.85810940296301,48.67276200776448,-50.24043246112281,39.64089777420178,-0.688574633540251,-0.7000050000000044,101.36400000000008,101.33666693333353,101.23412142401813,101.24100120000003,101.29114845078921,24.884155067512506,53.87924004619787,1.8336256193115203,0.996014354208594,0.99628300451621,42.12240382906603,53.41724396607807,-30.547580454936544,22.14561380842088,2.010708275126727,1.989998,100.7260003000001,101.19109129092776,100.983107044768,102.43133393333336,101.43125705952524,23.284466271187547,75.78196797207909,1.8906649803097408,1.0023231211335997,0.9977162783009883,47.11478160597297,55.259454047238975,-36.57893902354468,52.25708362855183,-1.2616146699266584,-1.2900010000000037,100.60600079999992,100.79216720833111,100.72212558948809,101.24428562857146,101.33827523058915,21.543279332725756,65.09716547284965,1.8320422767287485,1.003518658898924,1.0016651273240509,48.70094569154201,56.45992353840922,-36.57893902354468,69.81994463223434,0.37780571927210627,0.3799969999999888,100.86100044999999,100.79690529523633,100.42292767104287,100.64847441052635,101.38338407852915,21.823459871185715,68.81484488919578,1.7766681160568063,1.0009815344836788,1.0016180427790513,49.605661017838905,51.46363161380067,-50.24043246112281,23.962968999544216,67.52083691025598,1.8951789122127576,45.19711905368416,54.96160138019265,-36.57893902354468,21.740615359355637,63.62733091387965,1.8442378022043473,48.46070677709203,-0.007269204107980337,-1.0,-1.0
2014-09-23,Tuesday,101.800003,102.139999,100.58000200000001,101.059998,52788400.0,100.599998,102.639999,-6.917319481932068,4.937618512547485,5.274765460190544,-6.223186339109933,5.183459410171859,5.1324495751815755,5.613615773340938,-7.428564567490312,-3.4631878506383775,-3.5953835656161726,1.5705388690751427,-1.8215608302768236,-1.5978178815461077,1.5857001266511965,2.0953097902535207,-1.8064883783777463,-1.6972822167516586,-1.2478723629630897,1.7197044843935896,1.6271035729104,0.010686730866549296,-0.00474961418463501,-0.004551751524871332,0.8133957055188148,0.9380464865746142,-0.12465078105579941,-0.09361142238357356,62.14427700239446,60.72927975910215,9.733255265731328,32.00182440797818,3008032800.0,4088350235.9464664,103.84507601097062,100.84800034999999,97.85092468902937,50.469985243330065,-37.28324776972501,27.058977419591624,-0.5608570469602725,-0.5699990000000099,101.25000020000007,101.2353329333335,101.17608028267875,101.18399749999995,101.1120935295584,21.998727047480788,34.14255439968365,1.7788998954492155,0.9981234350654344,0.9982680460640262,34.97072511858974,54.079139567146385,-29.106673296827292,20.494050640633898,2.745015222193814,2.699996999999996,100.9960000000001,101.25181814547327,100.99708721844655,101.93399986666671,101.31768441548617,21.23674924144299,75.01855079548461,1.8575981822787664,1.000633668660144,0.9981055140639779,43.249270245530276,55.66255271638331,-35.26316253462676,48.875599874236066,-1.4048800000000083,-1.4400020000000069,100.51000066666658,100.8489168583311,100.76435964080207,101.67199903809518,101.28736149812507,20.625623496934086,60.64190846712418,1.8139059249468317,1.0054720657614702,1.0020930432199426,45.97086094309318,56.749354636630486,-35.26316253462676,66.07401489106283,-0.2566146861429086,-0.26000200000000007,100.84800034999999,100.81585744285537,100.48360103570545,100.74142123684219,101.3529957298193,21.264430072992504,65.14809908568222,1.7658345602539658,1.0021021502584508,1.0024216483729556,47.46503497583512,52.53577312893298,-47.836612657103466,20.97367577548589,54.01260359100566,1.847295781896649,39.886445054942875,55.39895222105498,-30.311609153430425,20.689677135053216,58.63369690732518,1.8239348877611794,45.56587286006046,0.020278340363386525,2.0,1.0
2014-09-24,Wednesday,100.599998,102.940002,100.540001,102.639999,63402200.0,102.160004,101.75,-4.158288900123464,-4.095930595472819,-4.7854331597301165,-4.562580607130727,-4.037121185855452,-4.611386426581604,-4.641841760736947,-4.42874937222588,-4.120424884761434,-3.0479979775844748,-1.9340283364847466,1.5705388690751427,-1.8215608302768236,-1.5978178815461077,1.5857001266511965,2.0953097902535207,-1.8064883783777463,-1.6972822167516586,-1.2478723629630897,1.7197044843935896,0.002922866357393513,-0.020459840417574433,-0.004676490692483369,0.8911791622480791,0.9131163303634544,-0.021937168115375272,-0.12465078105579941,62.94483585899073,66.72704164304925,100.0,36.57775175524382,3071435000.0,4135901734.0454254,103.98793807984103,100.90300024999999,97.81806242015895,70.71921652788944,-12.295194840004351,97.86704991062199,1.764820525829669,1.7799980000000062,101.60599980000008,101.69866586666681,101.6640531884525,102.0229971,102.14717641555511,19.919358887786895,56.7623452342237,1.9031201163593727,1.0101765565225995,1.0092561011033059,58.97362566275957,63.24714043271733,-7.750546739027089,66.34750139896397,4.745383299222028,4.650001000000003,101.46100010000009,101.55072705456419,101.29579845145626,101.78999893333337,101.94605735744248,20.2903915361444,70.25262672552614,1.91183846405089,1.0116202176091098,1.0107263825383597,54.64680396044476,61.53009381615333,-7.931985249854088,80.06107902931313,-0.6389196329452229,-0.6600040000000007,100.46600039999991,101.11516664999778,100.99881456070182,102.6917132571429,101.76230995393504,20.150326449780035,60.96362545695475,1.8529789299503763,1.0216391474861588,1.015080154644657,53.6459794933856,61.05506746053393,-14.473672957062197,85.53433948158322,1.0833149391046293,1.0999979999999994,100.90300024999999,100.98652398095061,100.68897227040017,101.17994735789469,101.73053275085792,20.945260304924926,65.73677077427085,1.7975428822412678,1.017214540159325,1.016373224405281,53.31147905844353,66.27012255443428,-9.855855907830874,19.529027778252125,54.12667996871653,1.9262536701971282,56.373188473165655,61.72345194469078,-6.340098123876951,20.153485949212687,68.45647406481973,1.8650824672068096,53.76528157424455,-0.00401335144818515,-1.0,-1.0
2014-09-25,Thursday,102.160004,102.849998,101.199997,101.75,60171800.0,100.510002,97.870003,4.747762650416676,-4.986775162917837,-4.850445456587072,7.841762702468999,-6.39281529176902,-4.730268366415397,-6.7415772741434425,-7.029624005449606,-5.758803188576291,-4.9028025892930405,-1.4251036675713333,-1.9340283364847466,1.5705388690751427,-1.8215608302768236,-1.5978178815461077,1.5857001266511965,2.0953097902535207,-1.8064883783777463,-1.6972822167516586,-1.2478723629630897,0.010810791154791149,-0.0054054348894349265,-0.01218671253071253,0.8709676578365588,0.9087288967403794,-0.03776123890382055,-0.021937168115375272,64.89110975578664,67.21700786520866,27.69890269640753,45.81071932071299,3011263200.0,4115844661.873348,104.05291087251113,100.9460003,97.83908972748885,54.91216638059373,-48.77053379464458,69.89929953465533,0.16735380651005105,0.16999799999999254,101.63999940000008,101.74666593333346,101.692702125635,102.11999879999996,101.96338344378482,18.255864360031783,35.50134633843503,1.8524962930874989,1.0010822569918267,1.0000327683136931,53.96904942576262,56.221920098996,-31.25004206726733,55.588131455177354,0.7425742574257432,0.75,101.5360001000001,101.60327249092786,101.37838055119148,101.7826655333333,101.95074789523964,19.43866960137567,58.21770913046148,1.8856547176458016,1.002107625864611,1.0014441218818542,52.30114000508725,56.97919533852822,-19.164285663853555,72.43485994978896,2.8401030353728762,2.809997999999993,100.65333359999991,101.27566659999778,101.09271274061409,102.78704674285723,101.8234489870814,19.706715872436252,64.58391169330562,1.8394470679536847,1.0108954801671872,1.0046835870444148,52.053663411232414,57.65196419201638,-26.184187655814178,78.18017874746452,0.852414519302358,0.8600009999999969,100.9460003,101.06719062380776,100.79002253036207,101.34784189999998,101.80098385678303,20.642049025260725,64.46151578665196,1.7901657881292046,1.007964651374107,1.0067559944228963,52.08519314375406,55.68166211570772,-29.382743667103597,18.290758066337467,39.323687816105235,1.8867890030261105,52.96697294663403,56.83455978852947,-19.164285663853555,19.65559413378934,70.047934339844,1.8497195052634663,52.067732517193974,-0.026266032707869244,-2.0,-1.0
2014-09-26,Friday,100.510002,100.709999,97.720001,97.870003,100092000.0,98.529999,100.75,3.2666844438836966,3.0688822442391146,3.455695030676134,3.486554592477556,3.256820733690235,3.309815077984483,3.5184607080572623,3.296921375974981,3.289267668419054,3.349609203220947,1.5576734861164188,-1.4251036675713333,-1.9340283364847466,1.5705388690751427,-1.8215608302768236,-1.5978178815461077,1.5857001266511965,2.0953097902535207,-1.8064883783777463,-1.6972822167516586,0.02901804345505128,-0.001532665734157591,0.006743598444561269,0.5356914460288067,0.9011766489596154,-0.36548520293080866,-0.03776123890382055,60.404446763577006,47.269290782473256,0.0,42.566300898802545,2911171200.0,4025795478.0785766,104.06217468039559,100.7330006,97.40382651960441,24.756951095835163,-97.12639901793122,-243.64255662956845,-3.851063917368469,-3.9199980000000068,100.85599980000008,100.49000046666679,100.41846908375666,99.20900279999998,99.1233758607726,25.13634643632369,18.476822334924933,2.2879968344699995,0.9703934638898887,0.9739277793362549,32.06673812236795,36.55415049460042,-97.18570462074874,-113.12913943070464,-3.5098067632850283,-3.55999700000001,101.18000040000008,100.93672756365517,100.74049372370212,100.28799999999993,100.1823105305737,20.02036567523919,45.18661820515529,2.100089145881222,0.9672860507322149,0.9696173569554138,40.01323487336532,42.3488072239335,-75.07199924841541,-97.75187556547303,-0.2547900452061769,-0.25,100.63666693333325,100.92775027499778,100.68987402303733,101.63466696190477,100.57942243489597,19.281961941532817,63.74422376951989,1.9854838634234393,0.9725083906528221,0.9697036021642578,43.206228905533,45.90917709843204,-77.23678647852462,-16.708020876714397,-4.171148658704071,-4.259994000000006,100.7330006,100.77423849999823,100.51192543223235,100.86973679473694,100.84397015506136,19.93469020698376,58.87492275684757,1.9021574487227446,0.9715783548296287,0.9711807745389385,45.0600561138143,30.71836956651926,-97.12639901793122,21.158512061254196,36.55073433910567,2.1929618597366667,36.43091298587997,41.42864388578483,-75.07199924841541,19.334205974968064,61.73033871196403,2.0054537548875047,42.71565970982373,0.022531219146769667,2.0,1.0
2014-09-29,Monday,98.529999,100.75,98.400002,100.75,62370500.0,98.650002,100.110001,-3.525850845609988,4.622518824322705,3.994651410593707,5.786903813210221,6.175376899068776,4.583690202597112,4.807173853617847,6.820999248885292,4.749175518237434,4.715940235242104,1.183775538998822,1.5576734861164188,-1.4251036675713333,-1.9340283364847466,1.5705388690751427,-1.8215608302768236,-1.5978178815461077,1.5857001266511965,2.0953097902535207,-1.8064883783777463,0.0,-0.023325042183622823,-0.02084365260545905,0.4966492579056023,0.8280796083734536,-0.3314303504678513,-0.36548520293080866,50.62310109610693,37.38300464063901,51.397742214664795,26.365548303690815,2973541700.0,4088165978.0785766,103.91387228321855,100.6580006,97.40212891678144,50.154448308746744,-41.954053265507085,-89.05365197391956,-0.20800218114106483,-0.20999899999999627,100.81400000000008,100.4546672000001,100.52897938917111,99.19700240000002,99.93732643814485,30.39021087489662,37.29042683842086,2.4063968675760004,0.9993651675362542,1.0029399609618128,52.38046961139186,50.76046735089709,-43.15201007429267,-41.91780489521012,-0.8951445644247658,-0.9100040000000007,101.08900000000008,100.85854567274612,100.74222213757446,100.24400080000002,100.30227795115275,20.491118716563392,45.07514065249371,2.1780799312931,0.996646519403693,0.9989237830862809,50.811157185014956,52.12504550928635,-33.57350133710325,-40.94363920222982,1.7985237769170048,1.7799990000000037,100.75533353333324,100.9419169083311,100.69738977015767,101.39504796190471,100.57380686111739,18.86359022321282,63.893497666734675,2.0451180725285436,0.9999470645062033,0.9980987392135084,50.74843993177432,53.335601892994674,-39.34208412395846,17.017280370655666,-1.4669926650366705,-1.5,100.6580006,100.77585749047442,100.53459920059117,101.04878923684211,100.80224731574306,19.250738349514897,58.6622264616368,1.9510494262866076,1.0009139800060762,0.9997434158228139,50.91972783064949,50.0938081720803,-41.954053265507085,23.499581603362007,36.63762617277996,2.2911097369171434,51.335904620151155,51.859717014862326,-33.57350133710325,19.0103586682975,66.65472573534893,2.0679211295383975,50.72981094727734,0.01479978682615735,2.0,1.0
2014-09-30,Tuesday,98.650002,100.440002,98.629997,100.110001,49766300.0,100.809998,100.75,5.058930865956428,-3.7771651250812277,4.127823192242879,3.7030091983393056,4.667010832360816,4.777245671329711,4.1041180838732245,4.235583603999484,4.901415499015093,4.202631034355052,-1.2601217817791914,1.183775538998822,1.5576734861164188,-1.4251036675713333,-1.9340283364847466,1.5705388690751427,-1.8215608302768236,-1.5978178815461077,1.5857001266511965,2.0953097902535207,0.0032963839446970935,-0.014783777696695796,0.006992278423810986,0.40934677709221035,0.7617935382798835,-0.35244676118767315,-0.3314303504678513,40.07354064752992,35.56832651947761,40.95211057400378,30.783284262889566,2923775400.0,4119785445.593251,103.68890503988177,100.53850064999999,97.3880962601182,45.85503824029977,-54.21456815812879,-81.34609296860039,-0.9400326724724462,-0.9499969999999962,100.62400060000007,100.22000086666675,100.38931992611407,98.80600180000002,99.92263774897351,34.59330242575497,37.713651819982005,2.3491180940608,0.994891878707513,0.9989024160275841,61.77654653167162,48.10110170416399,-54.21456815812879,-49.07965614915417,-1.4956174799454214,-1.5199960000000061,100.93700040000009,100.68054585456434,100.62727283983365,99.99666706666669,100.10771096455458,20.914796453755173,36.05510054080604,2.1722722381637896,0.9918067765366239,0.9943331171904003,56.52910533757711,50.1021639802518,-42.795384958767436,-63.00773034798914,1.7791785097684087,1.75,100.87200019999992,100.86125034166442,100.62396617388796,100.83514354285717,100.3602915048302,18.473109952780824,63.666382429406255,2.0501104010266404,0.9924458799420147,0.992551655476017,54.962802913967856,51.67598214793367,-47.763124705674365,6.8644375680037,-2.331706341463413,-2.389999000000003,100.53850064999999,100.72366705237918,100.49416127672535,101.15247345789473,100.5998568959018,18.60098408491948,55.409356049342485,1.959497104972277,0.9957379546419565,0.9939074294022668,54.294390460946985,46.70729907316079,-54.21456815812879,25.506212639454418,27.49156960036045,2.266665917357551,58.75575717932684,49.739796122849825,-55.1594914973766,18.709643312103402,56.2297521387783,2.0716412631427974,55.17160929250601,-0.0005951592222032691,-1.0,-1.0
2014-10-01,Wednesday,100.809998,101.540001,100.529999,100.75,55264100.0,100.589996,99.18,-5.052558256550039,,-3.525850845609988,4.622518824322705,3.994651410593707,5.786903813210221,6.175376899068776,4.583690202597112,4.807173853617847,6.820999248885292,1.621155169661261,-1.2601217817791914,1.183775538998822,1.5576734861164188,-1.4251036675713333,-1.9340283364847466,1.5705388690751427,-1.8215608302768236,-1.5978178815461077,1.5857001266511965,0.007841200992555869,-0.0021836327543423954,-0.0015881290322580714,0.38733652828294396,0.6913041860423489,-0.30396765775940493,-0.35244676118767315,42.41663495438527,54.29857370303933,67.70407936708003,53.35131071858291,2979039500.0,4088596856.857783,103.2995624287085,100.41100049999999,97.52243857129147,51.095376751588816,-40.935657467246045,2.129770910959565,-1.841386417004942,-1.889999000000003,100.24600080000008,100.26200066666674,100.50954661740938,100.3180002,100.40798753916802,30.062622026674433,36.02105591328355,2.165294475248641,1.0050276240047267,1.004867241129126,61.156678027048706,50.95603214924138,-41.954053265507085,29.944923545845654,-0.109063056622416,-0.1100009999999969,100.92600030000008,100.64654578183712,100.6495868689548,99.90133373333329,100.2809962844154,19.735271405161036,45.749238954627856,2.098045014347411,0.99825614510159,1.0010278963610646,56.230643801966735,52.09410371545322,-43.15201007429267,8.98274128046522,2.8166160387103956,2.760002,101.05600033333324,100.84600031666442,100.63972040215197,100.33600027619048,100.4111845585685,17.476197240875845,58.73478684123562,2.008769707624865,0.9969719726456232,0.9990480503305736,54.75650487250848,53.20859981860221,-34.70251691289429,44.201659208227504,-2.468541070613528,-2.550003000000004,100.41100049999999,100.74380984761727,100.51852686941817,101.51452623157894,100.59888552250352,17.69849155662213,55.42375974690595,1.9330222497236633,1.003376119133481,1.0000614444936329,54.133381825563525,50.60324905344723,-41.954053265507085,23.662268011369058,40.98334509687789,2.147142214877902,58.329369245871675,51.85907741580466,-43.15201007429267,17.694832295338145,53.97369550888547,2.025809744346884,54.95236419567386,-0.014017258734158738,-2.0,-1.0
2014-10-02,Thursday,100.589996,100.690002,98.699997,99.18,51491300.0,99.269997,99.900002,4.16156658146658,4.678839208987012,4.16156658146658,-4.313615250956525,3.6786129254155786,3.3899594105123416,3.9844436670620413,4.038111586381913,3.6635612728121063,3.7453771143751275,-1.6198947004716282,1.621155169661261,-1.2601217817791914,1.183775538998822,1.5576734861164188,-1.4251036675713333,-1.9340283364847466,1.5705388690751427,-1.8215608302768236,-1.5978178815461077,0.015224863883847549,-0.004839715668481655,0.0009074107683000279,0.24043577462003896,0.630510654490468,-0.390074879870429,-0.30396765775940493,45.85226046134704,47.689881161524305,50.163237445086594,52.93980912872351,2927548200.0,4061945673.816183,103.28892418725925,100.42300039999999,97.55707661274073,39.40179268058074,-61.780130890052156,-81.48052743174894,-2.525798525798517,-2.569999999999993,99.73200080000008,99.90666706666671,100.06636441160626,100.51799900000002,99.53907376508087,32.629001877707466,37.16438296217184,2.1422361801989136,0.9944651586695124,0.9927265408005073,47.234024526792155,44.31193524225632,-72.03067585619222,-55.874710158440685,-2.3626717392661645,-2.4000020000000006,100.68600010000009,100.32909118183717,100.38238925641757,99.37733406666668,99.69968787777674,20.381000619569242,36.3719941176286,2.0932408129126707,0.9850426067327698,0.9885467797196075,49.4176644779399,47.14719471998412,-72.6079089651372,-81.88911525806067,-1.8019801980197925,-1.8199999999999932,100.93466699999992,100.61150027499775,100.45725535188296,99.82666680000005,99.9357131589824,17.382954175247562,50.98389552000986,2.0115185937832076,0.9826158142474487,0.9857720014999769,50.02839924650597,49.18084067466531,-56.19596994410519,-8.588240661484287,0.24256922897576416,0.23999799999999993,100.42300039999999,100.62657170476012,100.39104811994977,101.09799998947372,100.1903548753221,17.293125482437997,58.367721405283504,1.9388712872374803,0.9876223534942301,0.9856243566659075,50.43363520794917,41.847683396946586,-72.03067585619222,25.33273998174355,41.187171200905446,2.133265184181059,48.64966237603262,46.6612078675946,-72.6079089651372,17.696993402460308,47.40990856416505,2.0275378340363925,49.930699842144705,0.0063463787553050596,1.0,1.0
2014-10-03,Friday,99.269997,100.220001,98.040001,99.900002,47757800.0,99.440002,99.620003,-4.925437670259113,4.775163483268512,6.16692210160119,4.775163483268512,-3.875604797647896,4.007334266314137,3.6232708850557214,4.467297823237079,4.556458310956702,3.986335577317513,1.4258915854672483,-1.6198947004716282,1.621155169661261,-1.2601217817791914,1.183775538998822,1.5576734861164188,-1.4251036675713333,-1.9340283364847466,1.5705388690751427,-1.8215608302768236,0.0032031931290651596,-0.01861862825588329,-0.004604604512420268,0.18003863970329803,0.5524956785163823,-0.37245703881308423,-0.390074879870429,50.71027355007532,50.142365785662435,48.395009381369164,55.4207753978453,2975306000.0,4095682879.0985684,103.19076522403772,100.51200035,97.83323547596227,46.4298166325698,-46.85711428571437,-72.44645334315403,2.0741789493967877,2.0299990000000037,100.13800060000008,99.9626674666667,100.01091027440417,99.34900150000001,99.68531747763367,36.24442285289674,44.33196327012507,2.1497889441591296,0.9976232938687206,0.9993731112999,53.18635109310677,47.78135984753361,-58.237536736104076,-68.7635098636129,-1.8567629250735518,-1.889999000000003,100.49700020000009,100.18618243638267,100.29468248252347,99.35733506666662,99.65153998919222,21.47888856236785,29.65022316796886,2.101916731621403,0.9940595420877042,0.9971435139115677,52.2876420394141,49.50335665138855,-59.09943373379595,-84.69287056498483,-1.5084274869368142,-1.5299980000000062,100.83266713333325,100.48216714999775,100.38759868289759,99.63095290476197,99.81499173623543,17.5638521977396,44.93627234144887,2.0227506875309933,0.990750367317965,0.9942062838958409,52.012084107681915,50.97240615687233,-45.821305840934144,-18.951640492740896,1.814104102707792,1.7799990000000037,100.51200035,100.57676233333153,100.3442818228117,100.72673745263164,100.04345322488558,17.074743538438064,59.95456666598559,1.950927722875606,0.9939111912222529,0.9932712058170196,51.97731001425451,46.77491535214912,-57.50482895019231,27.676409217872358,27.68747130253083,2.1399415864409064,52.738114136815504,49.17702685710615,-59.09943373379595,17.998913014169553,40.79342954789281,2.0384279887480785,52.039594770876796,0.0018101467857974307,1.0,1.0
2014-10-06,Monday,99.440002,100.209999,99.040001,99.620003,43469600.0,99.949997,99.620003,5.877138952922351,-5.417910114972266,4.490427222973321,5.319623560938852,4.490427222973321,-4.024024310155212,3.8663982530530654,3.5259722036819987,4.251074738713882,4.3220577600042525,-1.594413137733297,1.4258915854672483,-1.6198947004716282,1.621155169661261,-1.2601217817791914,1.183775538998822,1.5576734861164188,-1.4251036675713333,-1.9340283364847466,1.5705388690751427,0.005922465190048221,-0.00582214397243085,0.0033125275051437133,0.1083311221508012,0.47800427075376545,-0.36967314860296424,-0.37245703881308423,47.778045550167484,45.50188970331581,30.07421798146644,42.877488269307435,2931836400.0,4095311566.3421364,103.16273185302168,100.54450045,97.92626904697832,43.95191506915552,-54.8570857142859,-47.101418950835814,-1.1215851116625375,-1.129997000000003,99.91200120000008,99.79000160000002,99.88060784960278,99.36300300000005,99.5853476134315,39.136759633048165,40.047391903035184,1.9538307553273022,0.997077446187715,0.9982964365439991,54.999329767675654,46.52880291307343,-63.601501225766114,-58.08501792485874,-1.3272543713079843,-1.3399959999999993,100.36300060000009,100.02672840001905,100.17201348570102,99.13000253333333,99.51155626200767,22.466987710886592,38.45031744499697,2.0087248584592623,0.9925968973071926,0.9959338328212384,53.13184313274792,48.60061219101606,-64.35269630292825,-65.88293093435601,-2.00668986792486,-2.0400010000000037,100.69666706666658,100.33058413333107,100.2916492225354,99.44152558095233,99.63813749829328,17.7326903520655,43.676371575529956,1.9659005083622598,0.9893078480347938,0.992917601950899,52.58822641058662,50.2472744563407,-49.85587182022844,-15.62271620740868,0.6567666903428693,0.6500020000000006,100.54450045,100.4918102047601,100.27530288730581,100.36979068947375,99.85292265083133,16.86728069163813,59.52453938691254,1.9118812367318252,0.9908050918164365,0.9913245944820406,52.422939246880176,45.04336017449248,-50.26172774869118,29.685268563125618,39.506671799685016,2.0013782169493473,53.95999441037895,48.22442648591556,-63.601501225766114,18.27926693932814,39.414125942512044,1.9763972752660723,52.65320084564895,-0.003301590894494967,-1.0,-1.0
2014-10-07,Tuesday,99.949997,100.650002,99.41999799999999,99.620003,37051200.0,99.43,98.75,,5.877138952922351,-5.417910114972266,4.490427222973321,5.319623560938852,4.490427222973321,-4.024024310155212,3.8663982530530654,3.5259722036819987,4.251074738713882,1.771070070863406,-1.594413137733297,1.4258915854672483,-1.6198947004716282,1.621155169661261,-1.2601217817791914,1.183775538998822,1.5576734861164188,-1.4251036675713333,-1.9340283364847466,0.010339278949831027,-0.0020076791204272945,-0.0019072775976526537,0.05091547595269219,0.4040696410331726,-0.3531541650804804,-0.36967314860296424,47.81794230584978,47.809571428571225,30.07421798146644,36.181148448100714,2931836400.0,4070309799.1179647,103.06835226576322,100.60750055,98.14664883423677,43.95191506915552,-54.8570857142859,-21.625842004736217,-0.4894595895568954,-0.48999799999999993,99.81400160000007,99.69266886666668,99.79373956640185,99.26800430000007,99.56407122411605,37.69136535469714,57.96199543550992,1.8090654042618433,0.9980563989331125,0.9992711012003915,50.516098504309255,46.52880291307343,-63.601501225766114,-47.551922695017275,-1.4248911819689458,-1.4399949999999961,100.2190011000001,99.89163792729182,100.07164794284628,99.01866946666668,99.43636357458132,22.64058488157953,46.03048159952932,1.930852772613337,0.9940231084582213,0.9972807040416182,51.28350531780303,48.600612191016054,-63.601501225766114,-46.31394800251868,-1.9777566263236346,-2.009994000000006,100.56266746666658,100.19600112499774,100.20769344471847,99.30552572380954,99.51163278403169,17.607215655866742,42.01013050292205,1.9168407411381096,0.9906260992233619,0.9942512862935602,51.376630381619584,50.2472744563407,-49.85587182022844,-10.98007421668607,1.2810105603801247,1.260002,100.60750055,100.40376282856963,100.21289337422907,99.9319491578947,99.7002204867951,16.520446215457305,62.66813154693375,1.8777873748952345,0.9901846527882955,0.9921939197646623,51.500691152230566,45.04336017449248,-54.8570857142859,29.74214332195751,57.22492134020065,1.8911819002422987,51.13255679654469,48.22442648591556,-63.601501225766114,18.20900308442233,45.550179346115804,1.9230834698899248,51.35598082211355,-0.006838982198531698,-1.0,-1.0
