0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
09/02/2016,1,1,1,1,1,0,1,1,29.61,5.38,5.6,11.07,0,-94.62,194.11,204.59,-10.49,-10.64,0.16,0.92,0,0,0,-0.03,-0.03,-0.01,-0.13,-0.15,0,1,98.73,96.86,-0.02,0.86,-104.53,99.38,98.44,0,0,0,0.02,0,-0.01,0.19,
09/02/2016,1,1,1,1,-1,0,1,1,21.68,6.42,5.26,7.18,1,-93.58,191.51,202.95,-11.44,-10.61,-0.83,0.16,-1,0,0,0,-0.03,-0.03,-0.12,-0.14,0,1,99.55,98.33,-0.01,0.8,-90.29,99.94,99.18,0,0,0,0.01,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,1,1,1,17.27,7.3,6.37,5.74,0,-92.7,189.25,201.43,-12.18,-10.63,-1.55,-0.83,0,0,0,0.01,0,-0.02,-0.06,-0.09,0,1,100.23,99.16,-0.01,0.76,-78.87,100.2,99.62,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,0,-1,-1,1,1,1,1,15.24,7.18,6.97,6.2,0,-92.82,187.22,199.97,-12.76,-10.77,-1.98,-1.55,0,0,0,0,0.01,0,-0.03,-0.09,0,-1,100.22,99.48,-0.01,0.51,-70.92,100.11,99.76,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,1,1,1,1,1,16.55,8.3,7.59,6.98,0,-91.7,186.16,198.71,-12.54,-10.97,-1.57,-1.98,0,0,0,0,0,0.01,0,-0.11,0,0,100.09,99.52,-0.01,0.08,-66.11,100.04,99.85,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,17.39,7.82,7.77,7.44,0,-92.18,185.57,197.51,-11.94,-11.15,-0.8,-1.57,0,0,0,0,0,0,-0.01,-0.1,0,-1,99.75,99.24,-0.01,-0.14,-63.13,99.78,99.66,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,25.8,13.06,9.73,8.36,0,-86.94,185.49,196.24,-10.74,-11.26,0.51,-0.8,1,0,0,0,0,0,-0.03,-0.1,0,1,99.95,99.75,0,1.1,-57.95,99.99,99.96,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,35.01,20.01,13.63,10.38,0,-79.99,185.46,195.11,-9.65,-11.29,1.64,0.51,0,0,0,0,0,0,-0.02,-0.13,0,1,100.18,100.24,0,0.91,-52.16,100.17,100.2,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,49.66,21.99,18.36,13.91,0,-78.01,185.03,194.39,-9.35,-11.23,1.88,1.64,0,0,0,0.01,0,0,0,-0.14,0,1,100.27,100.37,0,0.69,-46.74,100.21,100.28,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,0,1,1,50.59,20.09,20.7,17.56,-1,-79.91,184.69,193.72,-9.03,-11.07,2.04,1.88,0,0,0,0,0.01,0,0.01,-0.14,0,1,100.3,100.37,0,1,-41.07,100.19,100.29,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,1,1,27.48,22.23,21.44,20.16,1,-77.77,184.76,192.86,-8.11,-10.7,2.59,2.04,0,0,0,0,0.01,0.01,0.01,-0.12,0,1,100.29,100.44,0,1,-31.81,100.18,100.35,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,1,1,29.42,94,45.44,29.19,0,-6,184.92,192.16,-7.24,-10.15,2.91,2.59,0,0,0,0,0,0.01,0.01,-0.11,0,-1,100.12,100.33,0,0.22,-24.31,100.06,100.23,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,1,1,1,57.17,92.33,69.52,45.47,0,-7.67,185.04,191.38,-6.34,-9.44,3.09,2.91,0,0,0,0,0,0,0,-0.06,0,-1,100.03,100.26,0,0.29,-13.46,100,100.15,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,1,1,1,1,76.1,87.89,91.41,68.79,-1,-12.11,185.12,190.38,-5.26,-8.63,3.37,3.09,0,0,0,0,0,0,0,-0.03,0,-1,99.98,100.2,0,0.56,6.6,99.98,100.08,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,0,0,1,1,1,1,1,69.95,78.61,86.28,82.4,0,-21.39,185.17,189.26,-4.09,-7.76,3.67,3.37,0,0,0,0,0,0,0,0,0,-1,99.92,100.11,0,0.47,5.14,99.95,100,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,0,1,1,1,1,1,1,66,78.61,81.71,86.46,0,-21.39,185.22,188.1,-2.87,-6.88,4.01,3.67,0,0,0,0,0,0,0.01,0,0,0,99.95,100.04,0,1,2.75,99.97,99.98,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,61.79,78.61,78.61,82.2,0,-21.39,185.28,187.07,-1.8,-6.01,4.21,4.01,0,0,0,0,0,0,0,-0.03,0,0,99.97,100,0,0.53,15.32,99.99,99.97,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,65.44,89.6,82.27,80.86,0,-10.4,185.4,186.17,-0.77,-5.06,4.29,4.21,0,0,0,0,0,0,0,-0.02,0,1,100.07,100.06,0,1,78,100.06,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,67.04,90.32,86.18,82.35,0,-9.68,185.5,185.72,-0.22,-4.08,3.86,4.29,0,0,0,0,0,0,0,0,0,1,100.12,100.11,0,0.78,89.47,100.09,100.1,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,-1,-1,-1,-1,1,1,88.02,97.18,92.36,86.94,0,-2.82,185.58,185.51,0.06,-3.17,3.23,3.86,0,0,0,0,0,0,0,0.01,0,1,100.16,100.18,0,1,103.15,100.11,100.16,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,1,1,86.1,100,95.83,91.46,0,0,185.64,185.53,0.11,-2.35,2.46,3.23,0,0,0,0,0,0,0,0.01,0,1,100.13,100.19,0,0.56,106.63,100.08,100.15,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,75.33,78.79,91.99,93.39,-1,-21.21,185.67,185.55,0.12,-1.63,1.76,2.46,0,0,0,0,0,0,0,0.01,0,-1,100.01,100.1,0,0.5,99.49,99.98,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,0,0,0,1,1,1,1,71.64,73.56,84.12,90.65,0,-26.44,185.69,185.38,0.31,-1.02,1.33,1.76,0,0,0,0,0,0,0,0.01,0,1,100.01,100.11,0,0.52,83.55,100,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,0,0,1,1,1,1,1,67.71,71.95,74.77,83.62,0,-28.05,185.71,185.24,0.47,-0.51,0.98,1.33,0,0,0,0,0,0,0,0.01,0,0,99.99,100.09,0,0.5,84.41,100,100.04,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,0,1,1,1,1,1,1,58.84,71.95,72.49,77.12,0,-28.05,185.74,185.28,0.46,-0.14,0.6,0.98,0,0,0,0,0,0,0,0.01,0,0,100,100.07,0,0.5,82.22,100,100.02,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,64.53,71.95,71.95,73.07,0,-28.05,185.77,185.36,0.41,0.11,0.3,0.6,0,0,0,0,0,0,0,0.01,0,0,100.01,100.04,0,0.5,81.28,100,100.01,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,77.42,100,81.3,75.25,0,0,185.84,185.44,0.39,0.24,0.16,0.3,0,0,0,0,0,0,0,0.01,0,1,100.15,100.19,0,1,136.03,100.13,100.16,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,84.71,93.43,88.46,80.57,0,-6.57,185.94,185.52,0.41,0.31,0.11,0.16,0,0,0,0,0,0,0.01,0.01,0,1,100.28,100.34,0,0.92,217.21,100.21,100.29,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,1,-1,-1,-1,-1,93.6,93.46,95.63,88.46,-1,-6.54,186.09,185.62,0.48,0.35,0.12,0.11,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0,1,100.51,100.64,0,1.12,316.59,100.38,100.54,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,1,1,1,-1,1,1,88.39,87.38,91.42,91.84,0,-12.62,186.23,185.71,0.52,0.4,0.12,0.12,0,0,0,0.01,0.01,0.01,0.01,0.01,0,-1,100.29,100.5,0,0.25,257,100.16,100.37,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,83.38,80,86.95,91.33,0,-20,186.34,185.8,0.54,0.44,0.1,0.12,0,0,0,0,0,0.01,0.01,0.01,0,-1,100.09,100.37,0,0.18,178.1,100.01,100.22,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,1,-1,84.21,95.38,87.59,88.65,1,-4.62,186.46,185.92,0.54,0.47,0.07,0.1,0,0,0,0,0,0.01,0.01,0.01,0,1,100.14,100.45,0,0.58,153.03,100.1,100.29,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,0,-1,-1,1,1,1,1,78.9,84.62,86.67,87.07,-1,-15.38,186.56,186.03,0.54,0.48,0.06,0.07,0,0,0,0,0,0,0.01,0.01,0,-1,100,100.31,0,0.5,140.2,100,100.15,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,1,1,0,1,1,77.32,84.62,88.21,87.49,0,-15.38,186.68,186.11,0.57,0.49,0.08,0.06,0,0,0,0,0,0,0.01,0.01,0,0,100.01,100.23,0,0.69,110.93,100,100.09,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,74.04,79.67,82.97,85.95,0,-20.33,186.79,186.19,0.6,0.51,0.09,0.08,0,0,0,0,0,0,0.01,0.01,0,-1,99.97,100.12,0,0,86.74,99.96,100.01,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,78.98,82.42,82.23,84.47,1,-17.58,186.9,186.26,0.64,0.54,0.11,0.09,0,0,0,0,0,0,0.01,0.01,0,1,99.98,100.07,0,0.69,80.13,99.99,100.01,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,-1,-1,1,1,0,1,79.32,80.65,80.91,82.04,-1,-19.35,187.02,186.32,0.7,0.57,0.13,0.11,0,0,0,0,0,0,0.01,0.01,0,1,100.04,100.06,0,1,90.41,100.03,100.04,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,1,1,-1,1,80.38,87.63,83.57,82.24,1,-12.37,187.14,186.39,0.76,0.6,0.16,0.13,0,0,0,0,0,0,0,0.01,0,1,100.09,100.09,0,1,82.69,100.07,100.08,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,0,1,1,1,1,-1,1,75.08,77.96,82.08,82.19,-1,-22.04,187.23,186.45,0.77,0.63,0.15,0.16,0,0,0,0,0,0,0,0.01,0,-1,99.99,100,0,0.46,71.31,99.98,99.99,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,0,1,75.08,76.84,80.81,82.15,0,-23.16,187.28,186.52,0.76,0.65,0.11,0.15,0,0,0,0,0,0,0,0.01,0,0,99.98,100,0,0.82,59.34,99.98,99.99,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,-1,1,-1,1,1,72.31,77.93,77.57,80.15,1,-22.07,187.28,186.59,0.69,0.67,0.02,0.11,0,0,0,0,0,0,0,0.01,0,1,100.01,100.03,0,0.82,58.21,100.02,100.03,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,-1,-1,-1,-1,-1,-1,-1,71.23,91,81.92,80.1,0,-9,187.31,186.68,0.64,0.68,-0.04,0.02,-1,0,0,0,0,0,0,0.01,0,1,100.13,100.17,0,1,81.47,100.11,100.14,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,-1,1,56.82,83.91,84.28,81.26,-1,-16.09,187.36,186.76,0.6,0.68,-0.09,-0.04,0,0,0,0,0,0,0,0.01,0,-1,100.09,100.12,0,0,74.13,100.05,100.09,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,0,0,-1,-1,1,1,52.49,52.87,75.93,80.71,0,-47.13,187.35,186.82,0.52,0.68,-0.15,-0.09,0,0,0,0,0,0,0,0.01,0,-1,99.94,99.98,0,0,55.82,99.93,99.95,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,0,1,62.01,79.31,72.03,77.41,1,-20.69,187.37,186.89,0.48,0.66,-0.18,-0.15,0,0,0,0,0,0,0,0.01,0,1,100.03,100.08,0,1,69.83,100.03,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,0,-1,-1,-1,1,1,-1,47.57,35.94,56.04,68,-1,-64.06,187.38,186.94,0.43,0.63,-0.2,-0.18,0,0,0,0,0,0,0,0.01,0,-1,99.91,99.95,0,0.28,59.93,99.94,99.94,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,1,1,1,1,51.51,35.94,50.4,59.49,0,-64.06,187.39,186.99,0.39,0.59,-0.2,-0.2,0,0,0,0,0,0,0,0.01,0,0,99.95,99.95,0,0.67,23.19,99.97,99.95,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,0,1,1,1,1,1,1,48.9,21.87,31.25,45.9,0,-78.13,187.39,187.05,0.34,0.54,-0.2,-0.2,0,0,0,0,0,0,0,0,0,-1,99.94,99.92,0,0,-63.99,99.95,99.92,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,51.51,15.25,24.36,35.33,0,-84.75,187.38,187.1,0.28,0.49,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,99.95,99.92,0,0.44,-77.66,99.97,99.94,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,51.22,16.36,17.83,24.48,0,-83.64,187.36,187.15,0.21,0.43,-0.22,-0.2,0,0,0,0,0,0,0,0,0,1,100,99.94,0,0.72,-48.49,100,99.97,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,-1,1,1,1,1,1,1,52.63,41.82,24.48,22.22,1,-58.18,187.38,187.21,0.17,0.38,-0.21,-0.22,0,0,0,0,0,0,0,0,0,1,100.06,100.01,0,1,19.62,100.06,100.04,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,47.3,32.73,30.3,24.2,0,-67.27,187.38,187.26,0.12,0.33,-0.21,-0.21,0,0,0,0,0,0,0,0,0,-1,100.03,100,0,0.67,50.49,100.02,100.02,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,1,1,1,1,1,1,1,57.17,58.18,44.24,33.01,0,-41.82,187.4,187.31,0.08,0.28,-0.19,-0.21,0,0,0,0,0,0,0,0,0,1,100.08,100.08,0,1,79.49,100.06,100.08,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,0,0,1,1,1,1,1,58.46,67.27,52.73,42.42,0,-32.73,187.39,187.35,0.04,0.23,-0.19,-0.19,0,0,0,0,0,0,0,0,0,1,100.07,100.09,0,0.39,93.71,100.05,100.08,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,0,1,1,1,1,1,1,56.08,67.27,64.24,53.74,0,-32.73,187.38,187.35,0.03,0.19,-0.15,-0.19,0,0,0,0,0,0,0,0,0,0,100.04,100.09,0,1,162.53,100.02,100.07,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,-1,1,46.54,67.27,67.27,61.41,0,-32.73,187.4,187.37,0.04,0.15,-0.11,-0.15,0,0,0,0,0,0,0,0,0,0,100.03,100.08,0,0.29,94.15,100.01,100.05,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,-1,-1,1,50.02,74.55,69.7,67.07,0,-25.45,187.41,187.39,0.02,0.11,-0.09,-0.11,0,0,0,0,0,0,0,0,0,1,100.02,100.09,0,0.64,115.5,100.02,100.05,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,-1,1,-1,1,65.11,83.64,75.15,70.71,0,-16.36,187.43,187.39,0.04,0.08,-0.04,-0.09,0,0,0,0,0,0,0,0,0,1,100.03,100.09,0,0.69,127.78,100.03,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,0,-1,1,61.46,76.62,78.27,74.37,-1,-23.38,187.47,187.41,0.06,0.07,-0.01,-0.04,0,0,0,0,0,0,0,0,0,1,100.08,100.13,0,0.78,180.11,100.06,100.1,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,0,-1,0,1,-1,-1,1,76.62,71.43,77.23,76.88,0,-28.57,187.51,187.43,0.08,0.06,0.02,-0.01,1,0,0,0,0,0,0,0,0,-1,100.04,100.09,0,0,122.69,100.02,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,0,1,-1,-1,-1,1,76.62,71.43,73.16,76.22,0,-28.57,187.55,187.45,0.1,0.06,0.05,0.02,0,0,0,0,0,0,0,0,0,0,100.02,100.07,0,0.39,123.37,100.01,100.04,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,-1,-1,-1,1,68.63,48.05,63.64,71.34,0,-51.95,187.58,187.46,0.11,0.06,0.05,0.05,0,0,0,0,0,0,0,0,0,-1,99.93,99.96,0,0.33,79.32,99.94,99.95,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,-1,-1,-1,-1,1,1,74.06,71.43,63.64,66.81,1,-28.57,187.6,187.48,0.12,0.07,0.06,0.05,0,0,0,0,0,0,0,0,0,1,100.01,100.05,0,1.5,112.9,100.02,100.03,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,1,1,74.06,73.53,64.34,63.87,0,-26.47,187.64,187.49,0.15,0.08,0.07,0.06,0,0,0,0,0,0,0,0,0,1,100.04,100.06,0,0.5,105.39,100.03,100.04,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,1,1,58.36,42.86,62.61,63.53,-1,-57.14,187.65,187.5,0.14,0.09,0.05,0.07,0,0,0,0,0,0,0,0,0,-1,99.96,99.96,0,0,50.59,99.96,99.95,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,1,1,1,1,1,1,1,46.69,0,38.8,55.25,0,-100,187.62,187.5,0.12,0.1,0.02,0.05,0,0,0,0,0,0,0,0,0,-1,99.83,99.8,0,0,-66.4,99.86,99.82,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,0,-1,-1,1,1,1,1,44.63,23.38,22.08,41.16,1,-76.62,187.61,187.5,0.1,0.11,-0.01,0.02,-1,0,0,0,0,0,0,0,0,1,99.9,99.86,0,0.5,-98,99.95,99.9,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,-1,-1,1,1,1,1,1,42.42,23.38,15.58,25.49,0,-76.62,187.59,187.49,0.1,0.11,-0.02,-0.01,0,0,0,0,0,0,0,0,0,0,99.94,99.88,0,0.68,-63.5,99.98,99.92,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,0,1,1,1,1,1,1,41.1,18.18,21.65,19.77,-1,-81.82,187.57,187.48,0.08,0.11,-0.03,-0.02,0,0,0,0,0,0,0,0,0,-1,99.97,99.88,0,0.41,-97.81,99.98,99.92,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,41.1,18.18,19.91,19.05,0,-81.82,187.54,187.48,0.06,0.11,-0.05,-0.03,0,0,0,0,0,0,0,0,0,0,100,99.9,0,0.72,-95.87,99.99,99.95,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,1,1,1,1,1,1,48.67,48.05,28.14,23.23,1,-51.95,187.52,187.48,0.04,0.1,-0.06,-0.05,0,0,0,0,0,0,0,0,0,1,100.09,100.04,0,1,-36.19,100.08,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,45.3,41.56,35.93,27.99,0,-58.44,187.5,187.49,0.01,0.09,-0.08,-0.06,0,0,0,0,0,0,0,0,0,-1,100.05,100.01,0,0.32,-25.08,100.03,100.04,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,58.27,91,60.2,41.42,0,-9,187.53,187.52,0.01,0.07,-0.06,-0.08,0,0,0,0,0,0,0,0,0,1,100.28,100.31,0,1,171.91,100.22,100.29,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,1,62.99,77.3,69.95,55.36,0,-22.7,187.59,187.56,0.03,0.06,-0.03,-0.06,0,0,0,0,0.01,0.01,0,0,0,1,100.28,100.38,0,0.93,279.09,100.19,100.31,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,-1,65.32,87.23,85.18,71.78,0,-12.77,187.65,187.61,0.05,0.05,-0.01,-0.03,0,0,0,0,0,0.01,0,0,0,1,100.24,100.41,0,0.61,226.9,100.15,100.31,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,0,-1,1,-1,72.3,93.62,86.05,80.4,0,-6.38,187.71,187.65,0.06,0.05,0.01,-0.01,1,0,0,0,0.01,0.01,0.01,0.01,0,1,100.18,100.39,0,0.61,210.37,100.1,100.27,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,1,-1,-1,-1,-1,1,-1,74.98,100,93.62,88.28,0,0,187.82,187.71,0.11,0.05,0.06,0.01,0,0,0,0,0,0.01,0.01,0.01,0,1,100.25,100.53,0,0.75,216.97,100.19,100.38,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,-1,-1,75.49,83.49,92.37,90.68,-1,-16.51,187.97,187.77,0.19,0.06,0.13,0.06,0,0,0,0,0,0,0.01,0.01,0,1,100.2,100.49,0,0.9,214.77,100.13,100.32,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,0,1,1,-1,68.98,64.68,82.72,89.57,0,-35.32,188.07,187.82,0.25,0.08,0.17,0.13,0,0,0,0,0,0,0.01,0,0,-1,99.95,100.2,0,0,124.55,99.92,100.05,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,1,1,1,1,-1,75.6,60.55,69.57,81.55,0,-39.45,188.16,187.85,0.31,0.11,0.2,0.17,0,0,0,0,0,0,0.01,0,0,-1,99.89,100.09,0,0.22,85.15,99.91,99.98,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,-1,67.92,48.83,58.02,70.1,0,-51.17,188.24,187.88,0.36,0.15,0.21,0.2,0,0,0,0,0,0,0,0,0,-1,99.8,99.93,0,0.18,56.87,99.86,99.86,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,1,-1,70.04,57.28,55.55,61.05,1,-42.72,188.34,187.91,0.42,0.2,0.22,0.21,0,0,0,0,0,0,0.01,0,0,1,99.94,99.97,0,1,54.2,99.99,99.95,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,-1,-1,72.51,63.16,56.42,56.66,0,-36.84,188.42,187.95,0.47,0.25,0.22,0.22,0,0,0,0,0,0,0,0,0,1,100.06,100.02,0,0.83,67.44,100.06,100.02,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,1,1,1,-1,-1,73.36,66.67,62.37,58.11,0,-33.33,188.52,187.99,0.53,0.3,0.23,0.22,0,0,0,0,0,0,0,0,0,1,100.1,100.05,0,0.82,74.94,100.07,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,0,-1,-1,1,-1,-1,74.14,82,70.61,63.13,0,-18,188.6,188.04,0.56,0.36,0.2,0.23,0,0,0,0,0,0,0,0.01,0,1,100.21,100.19,0,0.89,92.71,100.15,100.19,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,-1,-1,76.8,90.32,79.66,70.88,0,-9.68,188.67,188.1,0.58,0.41,0.17,0.2,0,0,0,0,0,0,0,0.01,0,1,100.21,100.25,0,0.75,114.64,100.15,100.23,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,1,-1,-1,-1,-1,66.71,72.52,81.61,77.3,-1,-27.48,188.72,188.14,0.58,0.45,0.13,0.17,0,0,0,0,0,0,0,0.01,0,-1,100.06,100.15,0,0.22,105.53,100.01,100.11,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,-1,1,-1,-1,-1,-1,-1,63.12,65.25,76.03,79.1,0,-34.75,188.76,188.2,0.56,0.49,0.08,0.13,0,0,0,0,0,0,0,0.01,0,-1,99.99,100.12,0,0.33,84.43,99.97,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,-1,-1,-1,-1,-1,-1,60.04,58.72,65.5,74.38,0,-41.28,188.76,188.24,0.52,0.51,0.01,0.08,0,0,0,0,0,0,0,0.01,0,-1,99.95,100.08,0,0.28,73.15,99.96,100.02,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,-1,-1,60.82,71.56,65.18,68.9,1,-28.44,188.76,188.29,0.47,0.52,-0.05,0.01,-1,0,0,0,0,0,0,0.01,0,1,100.02,100.13,0,0.74,80.84,100.03,100.06,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,-1,-1,48.13,50.46,60.24,63.64,-1,-49.54,188.78,188.34,0.44,0.52,-0.08,-0.05,0,0,0,0,0,0,0,0.01,0,-1,99.93,99.98,0,0.15,60.79,99.94,99.94,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,-1,-1,42.71,37,53.01,59.48,0,-63,188.8,188.39,0.4,0.52,-0.11,-0.08,0,0,0,0,0,0,0,0.01,0,-1,99.88,99.87,0,0.33,13.27,99.9,99.87,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,-1,-1,47.97,23,36.82,50.02,0,-77,188.81,188.44,0.38,0.5,-0.12,-0.11,0,0,0,0,0,0,0,0,0,-1,99.85,99.8,0,0.32,-44.12,99.89,99.83,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,-1,-1,47.97,14,24.67,38.16,0,-86,188.81,188.48,0.33,0.47,-0.14,-0.12,0,0,0,0,0,0,0,0,0,-1,99.85,99.77,0,0.22,-87.53,99.91,99.83,0,0,0,0,0,-0.01,0.19,
09/02/2016,-1,-1,-1,-1,-1,-1,-1,1,51.25,5,14,25.16,0,-95,188.79,188.52,0.27,0.44,-0.17,-0.14,0,0,0,0,0,0,0,0,0,-1,99.88,99.76,0,0.5,-103.44,99.93,99.83,0,0,0,0,0,-0.01,0.19,
09/02/2016,0,1,1,1,-1,1,1,1,39.73,3.79,7.6,15.42,0,-96.21,188.73,188.54,0.19,0.4,-0.21,-0.17,0,0,0,0,0,0,-0.01,0,0,-1,99.8,99.65,0,0,-172,99.85,99.74,0,0,0,0,0,-0.01,0.19,
09/02/2016,1,1,1,-1,1,-1,-1,1,37.14,7.58,5.45,9.02,1,-92.42,188.65,188.56,0.09,0.34,-0.25,-0.21,0,0,0,0,0,0,-0.01,0,0,1,99.89,99.73,0,0.78,-151.61,99.94,99.82,0,0,0,0,0,-0.01,0.19,
