c,gamma,dist+plus_actual,dist_minus_act,pred_plus_train,pred_minus_train,pred_plus_test,pred_minus_test,pred_tain_accuracy_tot,pred_train_acc_plus,pred_train_acc_minus,pre_test_acc_tot,pred_test_acc_plus,pred_test_acc_minus,ret_pt_tot_train,ret_pt_tot_plus,ret_pt_train_minus,ret_pt_cor_train,ret_pt_inc_train,rt_pt_tot_test,rt_pt_plus_test,rt_pt_minus_test,rt_pt_cor_test,ret_pt_inc_test
1000,0.0074074074,54.0833333333,45.9166666667,65.5655655656,34.4344344344,73.1343283582,26.8656716418,57.5575575576,58.4732824427,55.8139534884,53.7313432836,57.1428571429,44.4444444444,0.2009472965,0.1729037446,0.2540355234,1.1452184367,-1.0735970829,0.1957954044,0.1738786931,0.2554575631,1.211926277,-0.9842275444
1000,0.0073529412,54.0833333333,45.9166666667,65.4654654655,34.5345345345,73.1343283582,26.8656716418,57.6576576577,58.5626911315,55.9420289855,53.7313432836,57.1428571429,44.4444444444,0.2027029621,0.1745117176,0.2558357398,1.1447557496,-1.0740556393,0.1957954044,0.1738786931,0.2554575631,1.211926277,-0.9842275444
1000,0.0072992701,54.0833333333,45.9166666667,65.4654654655,34.5345345345,73.1343283582,26.8656716418,57.6576576577,58.5626911315,55.9420289855,53.7313432836,57.1428571429,44.4444444444,0.2027029621,0.1745117176,0.2558357398,1.1447557496,-1.0740556393,0.1957954044,0.1738786931,0.2554575631,1.211926277,-0.9842275444
1000,0.0072463768,54.0833333333,45.9166666667,65.4654654655,34.5345345345,73.1343283582,26.8656716418,57.6576576577,58.5626911315,55.9420289855,53.7313432836,57.1428571429,44.4444444444,0.2027029621,0.1745117176,0.2558357398,1.1447557496,-1.0740556393,0.1957954044,0.1738786931,0.2554575631,1.211926277,-0.9842275444
1000,0.0071942446,54.0833333333,45.9166666667,65.4654654655,34.5345345345,73.1343283582,26.8656716418,57.6576576577,58.5626911315,55.9420289855,53.7313432836,57.1428571429,44.4444444444,0.2027029621,0.1745117176,0.2558357398,1.1447557496,-1.0740556393,0.1957954044,0.1738786931,0.2554575631,1.211926277,-0.9842275444
2500,1000,54.0833333333,45.9166666667,53.5535535536,46.4464464464,99.0049751244,0.9950248756,100,100,100,56.7164179104,56.783919598,50,1.1147382202,1.0665501122,1.1751048457,1.1147382202,0,0.0528255351,0.0562396785,-0.2868817324,1.0221014565,-1.2172601551
2500,200,54.0833333333,45.9166666667,53.5535535536,46.4464464464,80.0995024876,19.9004975124,100,100,100,52.736318408,55.900621118,40,1.1147382202,1.0665501122,1.1751048457,1.1147382202,0,-0.0108201165,0.029784522,-0.1742537861,1.0388979063,-1.1820844366
2500,100,54.0833333333,45.9166666667,53.5535535536,46.4464464464,67.1641791045,32.8358208955,100,100,100,52.736318408,57.037037037,43.9393939394,1.1147382202,1.0665501122,1.1751048457,1.1147382202,0,0.0418008621,0.0746941954,-0.025480956,1.088788551,-1.1264169803
2500,20,54.0833333333,45.9166666667,53.5535535536,46.4464464464,49.7512437811,50.2487562189,100,100,100,53.2338308458,60,46.5346534653,1.1147382202,1.0665501122,1.1751048457,1.1147382202,0,0.1279806513,0.187447852,0.0691022348,1.1595575255,-1.0462611097
2500,10,54.0833333333,45.9166666667,53.6536536537,46.3463463463,49.7512437811,50.2487562189,99.4994994995,99.4402985075,99.5680345572,52.2388059701,59,45.5445544554,1.103120262,1.0537117946,1.1650839315,1.114496155,-1.162957624,0.1169701595,0.1763823077,0.0581462504,1.1711057219,-1.0359906119
2500,6.6666666667,54.0833333333,45.9166666667,53.0530530531,46.9469469469,46.7661691542,53.2338308458,98.6986986987,99.2452830189,98.0810234542,51.2437810945,58.5106382979,44.8598130841,1.0888788452,1.0521918733,1.1349808768,1.1163060134,-0.9955859393,0.0734437314,0.1411045185,0.0140034137,1.1513756774,-1.0594847425
2500,3.5714285714,54.0833333333,45.9166666667,53.4534534535,46.5465465465,48.2587064677,51.7412935323,95.6956956957,96.0674157303,95.2688172043,48.7562189055,55.6701030928,42.3076923077,1.0280305872,0.9872792879,1.0792504905,1.1194736828,-1.009236519,0.0143592339,0.075524049,-0.0426887186,1.1495275794,-1.065703852
2500,1.3333333333,54.0833333333,45.9166666667,53.953953954,46.046046046,51.7412935323,48.2587064677,82.5825825826,83.4879406308,81.5217391304,57.2139303483,63.4615384615,50.5154639175,0.7686794141,0.7372947636,0.8087961216,1.1398434413,-0.9954162785,0.1975214699,0.2474388218,0.1440018349,1.1396652825,-1.0623220005
2500,1,54.0833333333,45.9166666667,54.7547547548,45.2452452452,49.2537313433,50.7462686567,78.7787787788,79.5246800731,77.8761061947,58.7064676617,65.6565656566,51.9607843137,0.6902299377,0.6547311053,0.7362439226,1.1449766325,-1.0021999784,0.2555464051,0.3188398329,0.1941145488,1.1601102838,-1.0304600729
2500,0.1,54.0833333333,45.9166666667,65.7657657658,34.2342342342,75.1243781095,24.8756218905,62.5625625626,62.2526636225,63.1578947368,52.736318408,56.2913907285,42,0.3205844281,0.2635164948,0.4308299575,1.1475702643,-1.0599305946,-0.0175165132,0.0273001335,-0.1528627864,1.0325489641,-1.1891685195
2500,0.0909090909,54.0833333333,45.9166666667,65.8658658659,34.1341341341,75.1243781095,24.8756218905,62.6626626627,62.3100303951,63.3431085044,52.736318408,56.2913907285,42,0.3156499595,0.259362668,0.4248683448,1.1418010909,-1.0693681136,-0.0175165132,0.0273001335,-0.1528627864,1.0325489641,-1.1891685195
2500,0.0833333333,54.0833333333,45.9166666667,67.2672672673,32.7327327327,75.6218905473,24.3781094527,62.2622622623,61.755952381,63.3027522936,53.2338308458,56.5789473684,42.8571428571,0.2981237492,0.2409059037,0.4149942421,1.1368768741,-1.078405126,-0.0093459215,0.0325227936,-0.1392243846,1.0305732211,-1.1930836689
2500,0.0769230769,54.0833333333,45.9166666667,68.0680680681,31.9319319319,75.6218905473,24.3781094527,61.8618618619,61.3235294118,63.0094043887,53.2338308458,56.5789473684,42.8571428571,0.288978578,0.2313406016,0.411077718,1.1368288957,-1.0790932139,-0.0179400588,0.0268404857,-0.1568511357,1.0225011576,-1.2022720817
2500,0.0714285714,54.0833333333,45.9166666667,68.2682682683,31.7317317317,75.6218905473,24.3781094527,61.8618618619,61.2903225806,63.0914826498,53.2338308458,56.5789473684,42.8571428571,0.2875305453,0.2295995143,0.4113830944,1.1356561766,-1.0809854865,-0.0179400588,0.0268404857,-0.1568511357,1.0225011576,-1.2022720817
2500,0.0666666667,54.0833333333,45.9166666667,69.0690690691,30.9309309309,75.6218905473,24.3781094527,61.6616616617,61.0144927536,63.1067961165,53.2338308458,56.5789473684,42.8571428571,0.278024747,0.220042343,0.4066673796,1.1316199109,-1.0877275152,-0.0179400588,0.0268404857,-0.1568511357,1.0225011576,-1.2022720817
2500,0.0625,54.0833333333,45.9166666667,69.4694694695,30.5305305305,75.6218905473,24.3781094527,61.6616616617,60.9510086455,63.2786885246,52.2388059701,55.9210526316,40.8163265306,0.2774362901,0.2183497032,0.4110066201,1.1311417896,-1.0884925092,-0.0256484722,0.0217438045,-0.172661249,1.0345993172,-1.185294492
2500,0.0588235294,54.0833333333,45.9166666667,69.8698698699,30.1301301301,75.6218905473,24.3781094527,61.6616616617,60.888252149,63.4551495017,52.2388059701,55.9210526316,40.8163265306,0.2819982587,0.2200543051,0.4253718465,1.1348483891,-1.0825619501,-0.0256484722,0.0217438045,-0.172661249,1.0345993172,-1.185294492
2500,0.0555555556,54.0833333333,45.9166666667,70.0700700701,29.9299299299,75.6218905473,24.3781094527,61.4614614615,60.7142857143,63.2107023411,52.2388059701,55.9210526316,40.8163265306,0.2781614069,0.2166870399,0.4218065112,1.1354173671,-1.0819294446,-0.0256484722,0.0217438045,-0.172661249,1.0345993172,-1.185294492
2500,0.0526315789,54.0833333333,45.9166666667,70.2702702703,29.7297297297,75.1243781095,24.8756218905,60.8608608609,60.2564102564,62.2895622896,52.736318408,56.2913907285,42,0.2621874674,0.2046979492,0.3978087136,1.1334725439,-1.0857548391,-0.02354446,0.0232881557,-0.1649789593,1.0268337881,-1.1955454526
2500,0.05,54.0833333333,45.9166666667,70.1701701702,29.8298298298,75.1243781095,24.8756218905,60.7607607608,60.1997146933,62.0805369128,52.736318408,56.2913907285,42,0.2664575149,0.2080339274,0.4036259378,1.1388607339,-1.0775748553,-0.02354446,0.0232881557,-0.1649789593,1.0268337881,-1.1955454526
2500,0.0476190476,54.0833333333,45.9166666667,70.0700700701,29.9299299299,75.1243781095,24.8756218905,60.6606606607,60.1428571429,61.872909699,52.736318408,56.2913907285,42,0.2575136803,0.2019449755,0.3873592205,1.1333532611,-1.0861794487,-0.02354446,0.0232881557,-0.1649789593,1.0268337881,-1.1955454526
2500,0.0454545455,54.0833333333,45.9166666667,70.1701701702,29.8298298298,74.6268656716,25.3731343284,60.5605605606,60.0570613409,61.744966443,53.2338308458,56.6666666667,43.137254902,0.2540049839,0.199155734,0.3827814838,1.1323239235,-1.0878711736,-0.0004150776,0.0389400963,-0.116165589,1.0389615371,-1.1835352667
2500,0.0434782609,54.0833333333,45.9166666667,70.1701701702,29.8298298298,74.6268656716,25.3731343284,60.5605605606,60.0570613409,61.744966443,52.2388059701,56,41.1764705882,0.2540049839,0.199155734,0.3827814838,1.1323239235,-1.0878711736,-0.0077814912,0.0340045991,-0.130681757,1.0517005705,-1.1665899962
2500,0.0416666667,54.0833333333,45.9166666667,70.1701701702,29.8298298298,74.6268656716,25.3731343284,60.5605605606,60.0570613409,61.744966443,52.2388059701,56,41.1764705882,0.2596431324,0.2031755251,0.392219254,1.1369882099,-1.0807451805,-0.0077814912,0.0340045991,-0.130681757,1.0517005705,-1.1665899962
2500,0.04,54.0833333333,45.9166666667,70.1701701702,29.8298298298,75.6218905473,24.3781094527,60.3603603604,59.9144079886,61.4093959732,53.2338308458,56.5789473684,42.8571428571,0.2534924141,0.1987902907,0.3819234864,1.1356541169,-1.0830490603,0.0405488977,0.0655124603,-0.0368890922,1.0774370466,-1.1397386761
2500,0.0384615385,54.0833333333,45.9166666667,70.2702702703,29.7297297297,75.6218905473,24.3781094527,60.0600600601,59.6866096866,60.9427609428,53.2338308458,56.5789473684,42.8571428571,0.2511814363,0.1968622186,0.3793237518,1.1394046468,-1.0778308488,0.0405488977,0.0655124603,-0.0368890922,1.0774370466,-1.1397386761
2500,0.037037037,54.0833333333,45.9166666667,70.5705705706,29.4294294294,76.1194029851,23.8805970149,59.95995996,59.5744680851,60.8843537415,53.7313432836,56.862745098,43.75,0.2525190366,0.1969739499,0.3854506679,1.1424244692,-1.0734843318,0.0568464877,0.0757895539,-0.003534536,1.0826265906,-1.1343820189
2500,0.0357142857,54.0833333333,45.9166666667,70.970970971,29.029029029,76.1194029851,23.8805970149,59.5595595596,59.2383638928,60.3448275862,53.7313432836,56.862745098,43.75,0.2392491484,0.1865099008,0.367925663,1.1389423159,-1.0792667007,0.0568464877,0.0757895539,-0.003534536,1.0826265906,-1.1343820189
2500,0.0344827586,54.0833333333,45.9166666667,71.0710710711,28.9289289289,76.1194029851,23.8805970149,59.6596596597,59.2957746479,60.553633218,53.7313432836,56.862745098,43.75,0.2400620729,0.1868198288,0.3705973678,1.1377140045,-1.0809269426,0.0568464877,0.0757895539,-0.003534536,1.0826265906,-1.1343820189
2500,0.0333333333,54.0833333333,45.9166666667,70.8708708709,29.1291291291,75.6218905473,24.3781094527,59.8598598599,59.4632768362,60.824742268,54.2288557214,57.2368421053,44.8979591837,0.2486460898,0.1934064863,0.3827723874,1.1410933899,-1.0756305491,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0322580645,54.0833333333,45.9166666667,70.7707707708,29.2292292292,75.6218905473,24.3781094527,59.95995996,59.5473833098,60.9589041096,54.2288557214,57.2368421053,44.8979591837,0.2478845491,0.1931413102,0.3801651399,1.1385520802,-1.0792543841,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.03125,54.0833333333,45.9166666667,70.7707707708,29.2292292292,75.6218905473,24.3781094527,59.7597597598,59.4059405941,60.6164383562,54.2288557214,57.2368421053,44.8979591837,0.2381122317,0.1862330548,0.3634721542,1.1341736201,-1.0860180872,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0303030303,54.0833333333,45.9166666667,70.5705705706,29.4294294294,75.6218905473,24.3781094527,59.5595595596,59.2907801418,60.2040816327,54.2288557214,57.2368421053,44.8979591837,0.2289068828,0.1802347389,0.3453900475,1.1302426455,-1.0920162177,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0294117647,54.0833333333,45.9166666667,70.6706706707,29.3293293293,75.6218905473,24.3781094527,59.4594594595,59.2067988669,60.0682593857,54.2288557214,57.2368421053,44.8979591837,0.2250328453,0.1772372983,0.339969756,1.1288811756,-1.0940971503,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0285714286,54.0833333333,45.9166666667,70.6706706707,29.3293293293,75.6218905473,24.3781094527,59.4594594595,59.2067988669,60.0682593857,54.2288557214,57.2368421053,44.8979591837,0.2250328453,0.1772372983,0.339969756,1.1288811756,-1.0940971503,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0277777778,54.0833333333,45.9166666667,70.6706706707,29.3293293293,75.6218905473,24.3781094527,59.4594594595,59.2067988669,60.0682593857,54.2288557214,57.2368421053,44.8979591837,0.2250328453,0.1772372983,0.339969756,1.1288811756,-1.0940971503,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.027027027,54.0833333333,45.9166666667,70.5705705706,29.4294294294,75.6218905473,24.3781094527,59.3593593594,59.1489361702,59.8639455782,54.2288557214,57.2368421053,44.8979591837,0.2247253735,0.1772703686,0.3382956563,1.1305253434,-1.0917927201,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0263157895,54.0833333333,45.9166666667,70.6706706707,29.3293293293,75.6218905473,24.3781094527,59.6596596597,59.3484419263,60.409556314,54.2288557214,57.2368421053,44.8979591837,0.2368131137,0.1855767952,0.3600242605,1.134985642,-1.0849420144,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0256410256,54.0833333333,45.9166666667,70.5705705706,29.4294294294,75.6218905473,24.3781094527,59.5595595596,59.2907801418,60.2040816327,54.2288557214,57.2368421053,44.8979591837,0.2342509736,0.1840232905,0.3544568864,1.134737969,-1.0854282437,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.025,54.0833333333,45.9166666667,70.5705705706,29.4294294294,75.6218905473,24.3781094527,59.5595595596,59.2907801418,60.2040816327,54.2288557214,57.2368421053,44.8979591837,0.2319758958,0.1824104343,0.3505969662,1.132824227,-1.0882328655,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0243902439,54.0833333333,45.9166666667,70.6706706707,29.3293293293,75.6218905473,24.3781094527,59.6596596597,59.3484419263,60.409556314,54.2288557214,57.2368421053,44.8979591837,0.2368131137,0.1855767952,0.3600242605,1.134985642,-1.0849420144,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0238095238,54.0833333333,45.9166666667,70.6706706707,29.3293293293,75.6218905473,24.3781094527,59.2592592593,59.0651558074,59.7269624573,54.2288557214,57.2368421053,44.8979591837,0.2252240742,0.1773726732,0.3402953004,1.1328566357,-1.088513032,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.023255814,54.0833333333,45.9166666667,70.6706706707,29.3293293293,75.6218905473,24.3781094527,59.2592592593,59.0651558074,59.7269624573,54.2288557214,57.2368421053,44.8979591837,0.2252240742,0.1773726732,0.3402953004,1.1328566357,-1.088513032,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0227272727,54.0833333333,45.9166666667,70.6706706707,29.3293293293,75.6218905473,24.3781094527,59.2592592593,59.0651558074,59.7269624573,54.2288557214,57.2368421053,44.8979591837,0.2252240742,0.1773726732,0.3402953004,1.1328566357,-1.088513032,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0222222222,54.0833333333,45.9166666667,70.7707707708,29.2292292292,75.6218905473,24.3781094527,59.3593593594,59.1230551627,59.9315068493,54.2288557214,57.2368421053,44.8979591837,0.2300612921,0.1805416773,0.3497196105,1.1350289307,-1.085247065,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0217391304,54.0833333333,45.9166666667,70.6706706707,29.3293293293,75.6218905473,24.3781094527,59.4594594595,59.2067988669,60.0682593857,54.2288557214,57.2368421053,44.8979591837,0.2311016292,0.1815335166,0.350301138,1.1339946879,-1.0866341863,0.0683227807,0.0838761131,0.0200757085,1.0832755892,-1.1341756556
2500,0.0212765957,54.0833333333,45.9166666667,70.6706706707,29.3293293293,76.1194029851,23.8805970149,59.2592592593,59.0651558074,59.7269624573,54.7263681592,57.5163398693,45.8333333333,0.2241884486,0.1766395323,0.3385322711,1.1319810773,-1.0897803441,0.0751438344,0.0878083993,0.0347755337,1.0796595921,-1.1391059825
2500,0.0208333333,54.0833333333,45.9166666667,70.5705705706,29.4294294294,76.1194029851,23.8805970149,59.1591591592,59.0070921986,59.5238095238,54.7263681592,57.5163398693,45.8333333333,0.2189559671,0.1731803008,0.3285072227,1.1294652128,-1.0935097993,0.0751438344,0.0878083993,0.0347755337,1.0796595921,-1.1391059825
2500,0.0204081633,54.0833333333,45.9166666667,70.4704704705,29.5295295295,76.1194029851,23.8805970149,59.0590590591,58.9488636364,59.3220338983,54.7263681592,57.5163398693,45.8333333333,0.2181226831,0.172834374,0.3259884192,1.1306726816,-1.0918639327,0.0751438344,0.0878083993,0.0347755337,1.0796595921,-1.1391059825
2500,0.02,54.0833333333,45.9166666667,70.4704704705,29.5295295295,77.1144278607,22.8855721393,59.0590590591,58.9488636364,59.3220338983,53.7313432836,56.7741935484,43.4782608696,0.2181226831,0.172834374,0.3259884192,1.1306726816,-1.0918639327,0.0367830224,0.0618027322,-0.0475225215,1.0639564215,-1.1560635056
2500,0.0196078431,54.0833333333,45.9166666667,70.5705705706,29.4294294294,77.1144278607,22.8855721393,58.7587587588,58.7234042553,58.843537415,53.7313432836,56.7741935484,43.4782608696,0.2029870327,0.1618595477,0.3014141662,1.123545978,-1.102249926,0.0367830224,0.0618027322,-0.0475225215,1.0639564215,-1.1560635056
2500,0.0192307692,54.0833333333,45.9166666667,70.4704704705,29.5295295295,77.1144278607,22.8855721393,58.8588588589,58.8068181818,58.9830508475,53.7313432836,56.7741935484,43.4782608696,0.2034602854,0.1624251116,0.3011960879,1.1220380137,-1.1043452939,0.0367830224,0.0618027322,-0.0475225215,1.0639564215,-1.1560635056
2500,0.0188679245,54.0833333333,45.9166666667,70.5705705706,29.4294294294,76.6169154229,23.3830845771,58.7587587588,58.7234042553,58.843537415,53.2338308458,56.4935064935,42.5531914894,0.202383645,0.161431792,0.3003904525,1.1230315052,-1.1029793839,0.0299619686,0.0577526467,-0.0610968488,1.0674932488,-1.15105768
