0,1,2,3,4,5,6,7,8,9
Date,I1,I2,I3,I4,I5,I6,I7,Output NSE Intraday Change,Intraday Change Value
1280,-0.0117,-0.0045,-0.0043,0.001,0.0394,0.0213,-0.0168,-1,0.005
1281,-0.0442,-0.0262,-0.0131,0.0094,-0.0068,-0.0108,-0.0175,1,0.005
1282,-0.001,-0.0028,0.0061,-0.0047,-0.0162,-0.0107,-0.004,-1,0.005
1284,-0.0306,0.0146,-0.0015,0.0021,0.0078,0.012,-0.0036,1,0.005
1285,0.0299,0.0015,-0.0047,-0.0048,-0.0042,0.007,0.0042,1,0.005
1286,-0.069,-0.0044,-0.0065,-0.002,-0.0284,-0.0323,0.0112,-1,0.005
1287,0.0245,-0.0127,0.0051,0.0007,-0.0591,-0.0523,-0.0041,-1,0.005
1288,0.0588,0.0166,0.0133,0.0006,-0.0097,0.001,0.0072,-1,0.005
1289,-0.0057,0,0.0007,0.0108,0.0669,0.0405,0.0108,-1,0.005
1290,-0.0334,-0.0112,0.0007,0.0192,-0.0035,-0.0024,-0.0247,1,0.005
1291,0.0286,0.0014,-0.005,-0.0044,0.0043,-0.0158,0.0011,-1,0.005
1292,-0.0488,-0.0153,-0.0073,-0.0028,0.0645,0.0483,-0.02,1,0.005
1293,-0.0159,-0.0085,-0.0141,-0.0042,0.0036,0.012,-0.0152,1,0.005
1294,-0.0268,0.0169,-0.0082,-0.0015,0.0288,0.0217,0.0084,1,0.005
1295,0.0173,0.0041,-0.0055,-0.0068,-0.0057,-0.0105,-0.0069,1,0.005
1296,0.0197,0.0069,0.005,0.0025,-0.0109,-0.0199,-0.0048,-1,0.005
1297,-0.0459,-0.0133,-0.013,-0.0078,-0.0254,-0.0177,-0.0091,-1,0.005
1298,0,0.0065,0.0052,-0.0078,0.034,0.0177,0.0079,-1,0.005
1299,-0.0435,-0.0156,-0.0101,-0.0002,-0.0254,-0.0396,-0.0158,1,0.005
1300,-0.0216,-0.015,-0.0015,-0.0008,0.0064,-0.0008,-0.0146,-1,0.005
1301,-0.0274,-0.0025,-0.0054,0.0009,-0.0069,-0.0011,-0.0072,1,0.005
1302,0.009,-0.0024,0.0048,-0.0012,0,0,0.0058,-1,0.005
1303,-0.0248,0.0136,-0.0003,0.0013,0.0148,0.0259,0,0,0.005
1304,0.0342,0.0037,0.0117,0.0027,-0.0073,-0.0097,0.0109,1,0.005
1305,-0.0153,0.0148,0.0165,0.0059,-0.0157,-0.003,-0.0024,-1,0.005
1306,0.0364,-0.0048,0.0066,-0.001,0.0079,0.02,0.0129,-1,0.005
1307,0.0017,0,0.0086,0.0022,0.0052,0.005,0.0121,1,0.005
1308,-0.0379,0.0125,-0.0052,0.0033,-0.0354,-0.0445,-0.0003,1,0.005
1309,0.0232,-0.0119,0.0149,-0.0005,-0.0058,-0.0168,-0.0095,-1,0.005
1310,-0.0099,-0.0012,0.005,0.005,0.0013,0.0105,-0.0111,-1,0.005
1311,-0.0107,-0.0071,0.0023,0.0006,-0.0021,0.0058,0.0092,1,0.005
1312,0.0502,0.0095,0.0012,-0.0025,0.0273,0.0281,0.0079,-1,0.005
1313,-0.0136,-0.0144,0.005,-0.0003,-0.0008,-0.0073,0.0008,1,0.005
1314,-0.015,-0.0188,-0.0182,-0.0054,0.0011,0.0068,-0.0064,-1,0.005
1315,0.0254,0.0302,0.0126,0.006,0.0162,0.0306,0.0057,1,0.005
1316,0.0397,0.0314,-0.0055,0,-0.0086,-0.0213,0.0142,1,0.005
1317,-0.0455,-0.0305,-0.011,0.0096,-0.0169,-0.0177,-0.0128,-1,0.005
1318,0,0.0182,-0.0198,0.0042,-0.0304,-0.0413,-0.0008,-1,0.005
1320,0.0257,0.0071,-0.0005,0.001,0,0,0,0,0.005
1321,-0.0058,-0.0128,-0.0161,0.0015,-0.0102,-0.0191,0,0,0.005
1322,-0.0269,-0.0023,-0.0003,-0.0004,0.0211,0.0304,-0.0091,-1,0.005
1323,0.0112,0.0225,0.0158,-0.008,-0.0141,-0.0105,0.0091,1,0.005
1324,0.0016,-0.0047,-0.0016,-0.0027,0.0291,0.0329,0.0036,-1,0.005
1325,-0.0155,-0.0024,0.0027,0.0011,0.0075,-0.0071,0.0037,1,0.005
1326,-0.0479,-0.0253,-0.0144,-0.005,-0.0239,-0.0287,-0.0145,1,0.005
1327,-0.0061,0,-0.0061,-0.0043,0.0075,0.0347,-0.0049,-1,0.005
1328,-0.0143,0.0023,0.0178,0.0091,-0.0484,-0.0491,0.027,1,0.005
1329,0.0178,0.0079,0.0037,0.0066,-0.0045,0.0033,-0.0008,-1,0.005
1330,-0.0445,-0.0078,-0.0014,0.0014,-0.027,-0.0261,0.0078,-1,0.005
1331,-0.0174,0.0141,0.0003,0,0.0247,0.0216,0.001,-1,0.005
1332,-0.0313,-0.0044,-0.0083,-0.0023,0.0005,0.0048,-0.003,1,0.005
1333,0.0014,0.0054,0.0066,0.0001,-0.0093,-0.0028,0.0043,1,0.005
1334,-0.0035,0.0032,-0.0046,0.0045,-0.0359,-0.0331,0.0065,-1,0.005
1335,0.0115,0.0074,0.0128,0.0111,-0.0284,-0.024,0.0029,-1,0.005
1336,-0.0307,-0.0041,-0.0075,-0.0129,-0.0129,0.0081,0.0045,-1,0.005
1337,0.0317,0.0179,0.0099,-0.0045,0.0362,0.0448,0.0213,-1,0.005
1338,-0.0291,-0.0054,-0.0002,-0.0015,-0.0292,-0.007,0.0083,1,0.005
1339,0.0165,0.0206,0.0081,-0.0005,0.0172,0.0436,0.0229,-1,0.005
1340,0.0288,0.0271,-0.002,-0.001,0,0,0.0259,1,0.005
1341,-0.0052,-0.0125,-0.0021,-0.0003,-0.0253,-0.0277,0,0,0.005
1342,-0.0358,-0.0055,-0.0141,-0.0065,-0.0367,-0.0371,-0.0025,-1,0.005
1343,-0.0311,-0.0205,-0.0087,-0.0035,-0.0184,-0.0288,-0.0005,-1,0.005
1344,-0.0075,-0.005,0.0006,-0.0005,-0.0174,-0.0033,-0.0106,-1,0.005
1345,0.0131,0.007,0.0126,-0.0008,0.0021,-0.0077,0.0143,-1,0.005
1346,-0.052,-0.011,-0.0088,-0.032,0.0113,0.0303,-0.0098,1,0.005
1347,0.0033,0.0082,0.006,0.0061,0.0151,0.0208,0.0187,1,0.005
1348,-0.0434,0.0116,0.0078,0.0015,-0.0323,-0.1008,0.0056,1,0.005
1349,0.0468,0.0082,0.0136,-0.0062,-0.0143,-0.0024,-0.0708,-1,0.005
1350,0.0406,-0.0179,-0.0077,0.0057,-0.0326,-0.0389,0.0121,-1,0.005
1351,-0.0483,0.0111,0.0029,0.0072,-0.0388,-0.0417,-0.0066,-1,0.005
1352,0.0652,0.0144,0.0176,0.0082,0.0076,0.0088,-0.003,-1,0.005
1354,0.0298,-0.0037,-0.0264,-0.0031,-0.0419,-0.0315,0,0,0.005
1355,0.0105,0.0038,-0.0006,-0.0004,0.0258,0.0138,0.0109,-1,0.005
1356,-0.0071,-0.0075,-0.007,0.0031,0.0105,0.018,-0.0116,1,0.005
1357,-0.0095,-0.0048,-0.0005,0.0008,-0.0053,-0.0049,0.0074,1,0.005
1358,0.0039,-0.0048,-0.0138,-0.0043,0.0442,0.0468,0.0004,-1,0.005
1359,-0.0195,0.001,-0.0211,-0.0033,0.0348,0.0244,0.0026,1,0.005
1360,-0.0015,0.0058,0.0238,0.0057,0.0234,0.0117,-0.01,1,0.005
1361,-0.0221,0.011,0.0069,-0.0074,0.0164,0.0228,-0.0115,1,0.005
1362,-0.0144,-0.003,0.0066,0.0151,-0.0538,-0.0332,0.0063,1,0.005
1363,-0.0266,0.004,-0.0008,-0.0019,-0.0247,-0.0063,0.0218,-1,0.005
1364,0.0335,-0.002,0.018,-0.0156,-0.0133,-0.0077,0.0189,-1,0.005
1365,0.0467,-0.011,-0.0141,0.0039,0.0377,0.0471,0.0056,-1,0.005
1366,0.039,0.0136,0.0041,-0.0015,0.0193,0.0186,0.009,1,0.005
1367,-0.0075,-0.0151,-0.0104,-0.0008,0.07,0.0697,-0.0007,1,0.005
1368,-0.0305,0.0011,-0.0092,0.001,-0.0567,-0.0512,-0.0002,1,0.005
1369,-0.0065,0,0.0037,0.0137,0.0584,0.07,0.0058,-1,0.005
1371,-0.0026,0.0221,0.0004,0.0071,0.0464,0.0599,0,0,0.005
1372,-0.006,0.0135,0.0052,-0.0038,0.004,0.0058,0.0129,1,0.005
1373,0.0297,0.0081,0.0066,0.0008,-0.0113,-0.0066,0.0019,1,0.005
1374,0.0485,-0.0055,-0.0178,0.003,-0.0079,0.0003,0.0047,-1,0.005
1375,0.0234,-0.0044,0.0108,-0.0052,-0.0029,0.0032,0.0082,-1,0.005
1376,-0.0056,0.0234,0,-0.0027,-0.0215,-0.0182,0.0061,-1,0.005
1377,-0.02,0.0118,0.0007,0.0025,0.0047,0.0102,0.0034,-1,0.005
1379,0.0056,-0.0025,0.0001,-0.0063,0.0024,0.0013,-0.0064,1,0.005
1380,0.0452,-0.0013,0.0242,-0.0009,0.055,0.0523,-0.0011,1,0.005
1381,0.0049,0.0117,0.011,0.0022,0.0474,0.0558,-0.0025,1,0.005
1382,0.0332,0,0.0137,0,0.0279,0.033,0.0081,1,0.005
1383,-0.0346,-0.0041,-0.0067,-0.0057,-0.0241,-0.0193,0.0049,1,0.005
1384,0.0182,-0.0083,-0.0005,-0.0027,0.0163,0.0088,0.0048,-1,0.005
1385,-0.0506,-0.0014,-0.0035,0.0003,-0.0115,-0.0106,-0.0073,1,0.005
1386,-0.0244,0.0055,-0.0229,0.0055,0.0166,0.0141,0.0009,-1,0.005
1387,0.024,0.014,0.0135,0.0076,0.0345,0.0404,-0.0024,1,0.005
